query_id	chunk_id	relevance
q-106	chunk-105-00	1
q-106	chunk-105-01	1
q-106	chunk-105-02	1
q-106	chunk-105-03	1
q-106	chunk-105-04	1
q-106	chunk-105-05	1
q-106	chunk-105-06	1
q-106	chunk-105-07	1
q-106	chunk-105-08	1
q-106	chunk-105-09	1
q-106	chunk-105-10	1
q-106	chunk-105-11	1
q-106	chunk-105-12	1
q-106	chunk-105-13	1
q-106	chunk-105-14	1
q-106	chunk-105-15	1
q-106	chunk-105-16	1
q-106	chunk-105-17	1
q-106	chunk-105-18	1
q-106	chunk-105-19	1
q-107	chunk-106-00	1
q-107	chunk-106-01	1
q-107	chunk-106-02	1
q-107	chunk-106-03	1
q-107	chunk-106-04	1
q-107	chunk-106-05	1
q-107	chunk-106-06	1
q-107	chunk-106-07	1
q-107	chunk-106-08	1
q-107	chunk-106-09	1
q-107	chunk-106-10	1
q-107	chunk-106-11	1
q-107	chunk-106-12	1
q-107	chunk-106-13	1
q-107	chunk-106-14	1
q-107	chunk-106-15	1
q-107	chunk-106-16	1
q-107	chunk-106-17	1
q-107	chunk-106-18	1
q-107	chunk-106-19	1
q-108	chunk-107-00	1
q-108	chunk-107-01	1
q-108	chunk-107-02	1
q-108	chunk-107-03	1
q-108	chunk-107-04	1
q-108	chunk-107-05	1
q-108	chunk-107-06	1
q-108	chunk-107-07	1
q-108	chunk-107-08	1
q-108	chunk-107-09	1
q-108	chunk-107-10	1
q-108	chunk-107-11	1
q-108	chunk-107-12	1
q-108	chunk-107-13	1
q-108	chunk-107-14	1
q-108	chunk-107-15	1
q-108	chunk-107-16	1
q-108	chunk-107-17	1
q-108	chunk-107-18	1
q-108	chunk-107-19	1
q-109	chunk-108-00	1
q-109	chunk-108-01	1
q-109	chunk-108-02	1
q-109	chunk-108-03	1
q-109	chunk-108-04	1
q-109	chunk-108-05	1
q-109	chunk-108-06	1
q-109	chunk-108-07	1
q-109	chunk-108-08	1
q-109	chunk-108-09	1
q-109	chunk-108-10	1
q-109	chunk-108-11	1
q-109	chunk-108-12	1
q-109	chunk-108-13	1
q-109	chunk-108-14	1
q-109	chunk-108-15	1
q-109	chunk-108-16	1
q-109	chunk-108-17	1
q-109	chunk-108-18	1
q-109	chunk-108-19	1
q-110	chunk-109-00	1
q-110	chunk-109-01	1
q-110	chunk-109-02	1
q-110	chunk-109-03	1
q-110	chunk-109-04	1
q-110	chunk-109-05	1
q-110	chunk-109-06	1
q-110	chunk-109-07	1
q-110	chunk-109-08	1
q-110	chunk-109-09	1
q-110	chunk-109-10	1
q-110	chunk-109-11	1
q-110	chunk-109-12	1
q-110	chunk-109-13	1
q-110	chunk-109-14	1
q-110	chunk-109-15	1
q-110	chunk-109-16	1
q-110	chunk-109-17	1
q-110	chunk-109-18	1
q-110	chunk-109-19	1
q-111	chunk-110-00	1
q-111	chunk-110-01	1
q-111	chunk-110-02	1
q-111	chunk-110-03	1
q-111	chunk-110-04	1
q-111	chunk-110-05	1
q-111	chunk-110-06	1
q-111	chunk-110-07	1
q-111	chunk-110-08	1
q-111	chunk-110-09	1
q-111	chunk-110-10	1
q-111	chunk-110-11	1
q-111	chunk-110-12	1
q-111	chunk-110-13	1
q-111	chunk-110-14	1
q-111	chunk-110-15	1
q-111	chunk-110-16	1
q-111	chunk-110-17	1
q-111	chunk-110-18	1
q-111	chunk-110-19	1
q-112	chunk-111-00	1
q-112	chunk-111-01	1
q-112	chunk-111-02	1
q-112	chunk-111-03	1
q-112	chunk-111-04	1
q-112	chunk-111-05	1
q-112	chunk-111-06	1
q-112	chunk-111-07	1
q-112	chunk-111-08	1
q-112	chunk-111-09	1
q-112	chunk-111-10	1
q-112	chunk-111-11	1
q-112	chunk-111-12	1
q-112	chunk-111-13	1
q-112	chunk-111-14	1
q-112	chunk-111-15	1
q-112	chunk-111-16	1
q-112	chunk-111-17	1
q-112	chunk-111-18	1
q-112	chunk-111-19	1
q-113	chunk-112-00	1
q-113	chunk-112-01	1
q-113	chunk-112-02	1
q-113	chunk-112-03	1
q-113	chunk-112-04	1
q-113	chunk-112-05	1
q-113	chunk-112-06	1
q-113	chunk-112-07	1
q-113	chunk-112-08	1
q-113	chunk-112-09	1
q-113	chunk-112-10	1
q-113	chunk-112-11	1
q-113	chunk-112-12	1
q-113	chunk-112-13	1
q-113	chunk-112-14	1
q-113	chunk-112-15	1
q-113	chunk-112-16	1
q-113	chunk-112-17	1
q-113	chunk-112-18	1
q-113	chunk-112-19	1
q-114	chunk-113-00	1
q-114	chunk-113-01	1
q-114	chunk-113-02	1
q-114	chunk-113-03	1
q-114	chunk-113-04	1
q-114	chunk-113-05	1
q-114	chunk-113-06	1
q-114	chunk-113-07	1
q-114	chunk-113-08	1
q-114	chunk-113-09	1
q-114	chunk-113-10	1
q-114	chunk-113-11	1
q-114	chunk-113-12	1
q-114	chunk-113-13	1
q-114	chunk-113-14	1
q-114	chunk-113-15	1
q-114	chunk-113-16	1
q-114	chunk-113-17	1
q-114	chunk-113-18	1
q-114	chunk-113-19	1
q-115	chunk-114-00	1
q-115	chunk-114-01	1
q-115	chunk-114-02	1
q-115	chunk-114-03	1
q-115	chunk-114-04	1
q-115	chunk-114-05	1
q-115	chunk-114-06	1
q-115	chunk-114-07	1
q-115	chunk-114-08	1
q-115	chunk-114-09	1
q-115	chunk-114-10	1
q-115	chunk-114-11	1
q-115	chunk-114-12	1
q-115	chunk-114-13	1
q-115	chunk-114-14	1
q-115	chunk-114-15	1
q-115	chunk-114-16	1
q-115	chunk-114-17	1
q-115	chunk-114-18	1
q-115	chunk-114-19	1
q-116	chunk-115-00	1
q-116	chunk-115-01	1
q-116	chunk-115-02	1
q-116	chunk-115-03	1
q-116	chunk-115-04	1
q-116	chunk-115-05	1
q-116	chunk-115-06	1
q-116	chunk-115-07	1
q-116	chunk-115-08	1
q-116	chunk-115-09	1
q-116	chunk-115-10	1
q-116	chunk-115-11	1
q-116	chunk-115-12	1
q-116	chunk-115-13	1
q-116	chunk-115-14	1
q-116	chunk-115-15	1
q-116	chunk-115-16	1
q-116	chunk-115-17	1
q-116	chunk-115-18	1
q-116	chunk-115-19	1
q-117	chunk-116-00	1
q-117	chunk-116-01	1
q-117	chunk-116-02	1
q-117	chunk-116-03	1
q-117	chunk-116-04	1
q-117	chunk-116-05	1
q-117	chunk-116-06	1
q-117	chunk-116-07	1
q-117	chunk-116-08	1
q-117	chunk-116-09	1
q-117	chunk-116-10	1
q-117	chunk-116-11	1
q-117	chunk-116-12	1
q-117	chunk-116-13	1
q-117	chunk-116-14	1
q-117	chunk-116-15	1
q-117	chunk-116-16	1
q-117	chunk-116-17	1
q-117	chunk-116-18	1
q-117	chunk-116-19	1
q-118	chunk-117-00	1
q-118	chunk-117-01	1
q-118	chunk-117-02	1
q-118	chunk-117-03	1
q-118	chunk-117-04	1
q-118	chunk-117-05	1
q-118	chunk-117-06	1
q-118	chunk-117-07	1
q-118	chunk-117-08	1
q-118	chunk-117-09	1
q-118	chunk-117-10	1
q-118	chunk-117-11	1
q-118	chunk-117-12	1
q-118	chunk-117-13	1
q-118	chunk-117-14	1
q-118	chunk-117-15	1
q-118	chunk-117-16	1
q-118	chunk-117-17	1
q-118	chunk-117-18	1
q-118	chunk-117-19	1
q-119	chunk-118-00	1
q-119	chunk-118-01	1
q-119	chunk-118-02	1
q-119	chunk-118-03	1
q-119	chunk-118-04	1
q-119	chunk-118-05	1
q-119	chunk-118-06	1
q-119	chunk-118-07	1
q-119	chunk-118-08	1
q-119	chunk-118-09	1
q-119	chunk-118-10	1
q-119	chunk-118-11	1
q-119	chunk-118-12	1
q-119	chunk-118-13	1
q-119	chunk-118-14	1
q-119	chunk-118-15	1
q-119	chunk-118-16	1
q-119	chunk-118-17	1
q-119	chunk-118-18	1
q-119	chunk-118-19	1
q-120	chunk-119-00	1
q-120	chunk-119-01	1
q-120	chunk-119-02	1
q-120	chunk-119-03	1
q-120	chunk-119-04	1
q-120	chunk-119-05	1
q-120	chunk-119-06	1
q-120	chunk-119-07	1
q-120	chunk-119-08	1
q-120	chunk-119-09	1
q-120	chunk-119-10	1
q-120	chunk-119-11	1
q-120	chunk-119-12	1
q-120	chunk-119-13	1
q-120	chunk-119-14	1
q-120	chunk-119-15	1
q-120	chunk-119-16	1
q-120	chunk-119-17	1
q-120	chunk-119-18	1
q-120	chunk-119-19	1
q-121	chunk-120-00	1
q-121	chunk-120-01	1
q-121	chunk-120-02	1
q-121	chunk-120-03	1
q-121	chunk-120-04	1
q-121	chunk-120-05	1
q-121	chunk-120-06	1
q-121	chunk-120-07	1
q-121	chunk-120-08	1
q-121	chunk-120-09	1
q-121	chunk-120-10	1
q-121	chunk-120-11	1
q-121	chunk-120-12	1
q-121	chunk-120-13	1
q-121	chunk-120-14	1
q-121	chunk-120-15	1
q-121	chunk-120-16	1
q-121	chunk-120-17	1
q-121	chunk-120-18	1
q-121	chunk-120-19	1
q-122	chunk-121-01	1
q-122	chunk-121-05	1
q-122	chunk-121-09	1
q-122	chunk-121-13	1
q-122	chunk-121-17	1
q-122	chunk-121-21	1
q-122	chunk-121-25	1
q-122	chunk-121-29	1
q-122	chunk-121-33	1
q-122	chunk-121-37	1
q-122	chunk-121-41	1
q-122	chunk-121-45	1
q-122	chunk-121-49	1
q-123	chunk-122-00	1
q-123	chunk-122-01	1
q-123	chunk-122-02	1
q-123	chunk-122-03	1
q-123	chunk-122-04	1
q-123	chunk-122-05	1
q-123	chunk-122-06	1
q-123	chunk-122-07	1
q-123	chunk-122-08	1
q-123	chunk-122-09	1
q-123	chunk-122-10	1
q-123	chunk-122-11	1
q-123	chunk-122-12	1
q-123	chunk-122-13	1
q-123	chunk-122-14	1
q-123	chunk-122-15	1
q-123	chunk-122-16	1
q-123	chunk-122-17	1
q-123	chunk-122-18	1
q-123	chunk-122-19	1
q-124	chunk-123-00	1
q-124	chunk-123-01	1
q-124	chunk-123-02	1
q-124	chunk-123-03	1
q-124	chunk-123-04	1
q-124	chunk-123-05	1
q-124	chunk-123-06	1
q-124	chunk-123-07	1
q-124	chunk-123-08	1
q-124	chunk-123-09	1
q-124	chunk-123-10	1
q-124	chunk-123-11	1
q-124	chunk-123-12	1
q-124	chunk-123-13	1
q-124	chunk-123-14	1
q-124	chunk-123-15	1
q-124	chunk-123-16	1
q-124	chunk-123-17	1
q-124	chunk-123-18	1
q-124	chunk-123-19	1
q-125	chunk-124-00	1
q-125	chunk-124-01	1
q-125	chunk-124-02	1
q-125	chunk-124-03	1
q-125	chunk-124-04	1
q-125	chunk-124-05	1
q-125	chunk-124-06	1
q-125	chunk-124-07	1
q-125	chunk-124-08	1
q-125	chunk-124-09	1
q-125	chunk-124-10	1
q-125	chunk-124-11	1
q-125	chunk-124-12	1
q-125	chunk-124-13	1
q-125	chunk-124-14	1
q-125	chunk-124-15	1
q-125	chunk-124-16	1
q-125	chunk-124-17	1
q-125	chunk-124-18	1
q-125	chunk-124-19	1
q-126	chunk-125-00	1
q-126	chunk-125-01	1
q-126	chunk-125-02	1
q-126	chunk-125-03	1
q-126	chunk-125-04	1
q-126	chunk-125-05	1
q-126	chunk-125-06	1
q-126	chunk-125-07	1
q-126	chunk-125-08	1
q-126	chunk-125-09	1
q-126	chunk-125-10	1
q-126	chunk-125-11	1
q-126	chunk-125-12	1
q-126	chunk-125-13	1
q-126	chunk-125-14	1
q-126	chunk-125-15	1
q-126	chunk-125-16	1
q-126	chunk-125-17	1
q-126	chunk-125-18	1
q-126	chunk-125-19	1
q-127	chunk-126-00	1
q-127	chunk-126-01	1
q-127	chunk-126-02	1
q-127	chunk-126-03	1
q-127	chunk-126-04	1
q-127	chunk-126-05	1
q-127	chunk-126-06	1
q-127	chunk-126-07	1
q-127	chunk-126-08	1
q-127	chunk-126-09	1
q-127	chunk-126-10	1
q-127	chunk-126-11	1
q-127	chunk-126-12	1
q-127	chunk-126-13	1
q-127	chunk-126-14	1
q-127	chunk-126-15	1
q-127	chunk-126-16	1
q-127	chunk-126-17	1
q-127	chunk-126-18	1
q-127	chunk-126-19	1
q-129	chunk-128-00	1
q-129	chunk-128-01	1
q-129	chunk-128-02	1
q-129	chunk-128-03	1
q-129	chunk-128-04	1
q-129	chunk-128-05	1
q-129	chunk-128-06	1
q-129	chunk-128-07	1
q-129	chunk-128-08	1
q-129	chunk-128-09	1
q-129	chunk-128-10	1
q-129	chunk-128-11	1
q-129	chunk-128-12	1
q-129	chunk-128-13	1
q-129	chunk-128-14	1
q-129	chunk-128-15	1
q-129	chunk-128-16	1
q-129	chunk-128-17	1
q-129	chunk-128-18	1
q-129	chunk-128-19	1
q-130	chunk-129-01	1
q-130	chunk-129-05	1
q-130	chunk-129-09	1
q-130	chunk-129-13	1
q-130	chunk-129-17	1
q-130	chunk-129-21	1
q-130	chunk-129-25	1
q-130	chunk-129-29	1
q-130	chunk-129-33	1
q-130	chunk-129-37	1
q-130	chunk-129-41	1
q-130	chunk-129-45	1
q-130	chunk-129-49	1
q-131	chunk-130-00	1
q-131	chunk-130-01	1
q-131	chunk-130-02	1
q-131	chunk-130-03	1
q-131	chunk-130-04	1
q-131	chunk-130-05	1
q-131	chunk-130-06	1
q-131	chunk-130-07	1
q-131	chunk-130-08	1
q-131	chunk-130-09	1
q-131	chunk-130-10	1
q-131	chunk-130-11	1
q-131	chunk-130-12	1
q-131	chunk-130-13	1
q-131	chunk-130-14	1
q-131	chunk-130-15	1
q-131	chunk-130-16	1
q-131	chunk-130-17	1
q-131	chunk-130-18	1
q-131	chunk-130-19	1
q-132	chunk-131-00	1
q-132	chunk-131-01	1
q-132	chunk-131-02	1
q-132	chunk-131-03	1
q-132	chunk-131-04	1
q-132	chunk-131-05	1
q-132	chunk-131-06	1
q-132	chunk-131-07	1
q-132	chunk-131-08	1
q-132	chunk-131-09	1
q-132	chunk-131-10	1
q-132	chunk-131-11	1
q-132	chunk-131-12	1
q-132	chunk-131-13	1
q-132	chunk-131-14	1
q-132	chunk-131-15	1
q-132	chunk-131-16	1
q-132	chunk-131-17	1
q-132	chunk-131-18	1
q-132	chunk-131-19	1
q-133	chunk-132-00	1
q-133	chunk-132-01	1
q-133	chunk-132-02	1
q-133	chunk-132-03	1
q-133	chunk-132-04	1
q-133	chunk-132-05	1
q-133	chunk-132-06	1
q-133	chunk-132-07	1
q-133	chunk-132-08	1
q-133	chunk-132-09	1
q-133	chunk-132-10	1
q-133	chunk-132-11	1
q-133	chunk-132-12	1
q-133	chunk-132-13	1
q-133	chunk-132-14	1
q-133	chunk-132-15	1
q-133	chunk-132-16	1
q-133	chunk-132-17	1
q-133	chunk-132-18	1
q-133	chunk-132-19	1
q-134	chunk-133-00	1
q-134	chunk-133-01	1
q-134	chunk-133-02	1
q-134	chunk-133-03	1
q-134	chunk-133-04	1
q-134	chunk-133-05	1
q-134	chunk-133-06	1
q-134	chunk-133-07	1
q-134	chunk-133-08	1
q-134	chunk-133-09	1
q-134	chunk-133-10	1
q-134	chunk-133-11	1
q-134	chunk-133-12	1
q-134	chunk-133-13	1
q-134	chunk-133-14	1
q-134	chunk-133-15	1
q-134	chunk-133-16	1
q-134	chunk-133-17	1
q-134	chunk-133-18	1
q-134	chunk-133-19	1
q-135	chunk-134-00	1
q-135	chunk-134-01	1
q-135	chunk-134-02	1
q-135	chunk-134-03	1
q-135	chunk-134-04	1
q-135	chunk-134-05	1
q-135	chunk-134-06	1
q-135	chunk-134-07	1
q-135	chunk-134-08	1
q-135	chunk-134-09	1
q-135	chunk-134-10	1
q-135	chunk-134-11	1
q-135	chunk-134-12	1
q-135	chunk-134-13	1
q-135	chunk-134-14	1
q-135	chunk-134-15	1
q-135	chunk-134-16	1
q-135	chunk-134-17	1
q-135	chunk-134-18	1
q-135	chunk-134-19	1
q-136	chunk-135-00	1
q-136	chunk-135-01	1
q-136	chunk-135-02	1
q-136	chunk-135-03	1
q-136	chunk-135-04	1
q-136	chunk-135-05	1
q-136	chunk-135-06	1
q-136	chunk-135-07	1
q-136	chunk-135-08	1
q-136	chunk-135-09	1
q-136	chunk-135-10	1
q-136	chunk-135-11	1
q-136	chunk-135-12	1
q-136	chunk-135-13	1
q-136	chunk-135-14	1
q-136	chunk-135-15	1
q-136	chunk-135-16	1
q-136	chunk-135-17	1
q-136	chunk-135-18	1
q-136	chunk-135-19	1
q-137	chunk-136-00	1
q-137	chunk-136-01	1
q-137	chunk-136-02	1
q-137	chunk-136-03	1
q-137	chunk-136-04	1
q-137	chunk-136-05	1
q-137	chunk-136-06	1
q-137	chunk-136-07	1
q-137	chunk-136-08	1
q-137	chunk-136-09	1
q-137	chunk-136-10	1
q-137	chunk-136-11	1
q-137	chunk-136-12	1
q-137	chunk-136-13	1
q-137	chunk-136-14	1
q-137	chunk-136-15	1
q-137	chunk-136-16	1
q-137	chunk-136-17	1
q-137	chunk-136-18	1
q-137	chunk-136-19	1
q-138	chunk-137-00	1
q-138	chunk-137-01	1
q-138	chunk-137-02	1
q-138	chunk-137-03	1
q-138	chunk-137-04	1
q-138	chunk-137-05	1
q-138	chunk-137-06	1
q-138	chunk-137-07	1
q-138	chunk-137-08	1
q-138	chunk-137-09	1
q-138	chunk-137-10	1
q-138	chunk-137-11	1
q-138	chunk-137-12	1
q-138	chunk-137-13	1
q-138	chunk-137-14	1
q-138	chunk-137-15	1
q-138	chunk-137-16	1
q-138	chunk-137-17	1
q-138	chunk-137-18	1
q-138	chunk-137-19	1
q-139	chunk-138-00	1
q-139	chunk-138-01	1
q-139	chunk-138-02	1
q-139	chunk-138-03	1
q-139	chunk-138-04	1
q-139	chunk-138-05	1
q-139	chunk-138-06	1
q-139	chunk-138-07	1
q-139	chunk-138-08	1
q-139	chunk-138-09	1
q-139	chunk-138-10	1
q-139	chunk-138-11	1
q-139	chunk-138-12	1
q-139	chunk-138-13	1
q-139	chunk-138-14	1
q-139	chunk-138-15	1
q-139	chunk-138-16	1
q-139	chunk-138-17	1
q-139	chunk-138-18	1
q-139	chunk-138-19	1
q-140	chunk-139-00	1
q-140	chunk-139-01	1
q-140	chunk-139-02	1
q-140	chunk-139-03	1
q-140	chunk-139-04	1
q-140	chunk-139-05	1
q-140	chunk-139-06	1
q-140	chunk-139-07	1
q-140	chunk-139-08	1
q-140	chunk-139-09	1
q-140	chunk-139-10	1
q-140	chunk-139-11	1
q-140	chunk-139-12	1
q-140	chunk-139-13	1
q-140	chunk-139-14	1
q-140	chunk-139-15	1
q-140	chunk-139-16	1
q-140	chunk-139-17	1
q-140	chunk-139-18	1
q-140	chunk-139-19	1
q-141	chunk-140-00	1
q-141	chunk-140-01	1
q-141	chunk-140-02	1
q-141	chunk-140-03	1
q-141	chunk-140-04	1
q-141	chunk-140-05	1
q-141	chunk-140-06	1
q-141	chunk-140-07	1
q-141	chunk-140-08	1
q-141	chunk-140-09	1
q-141	chunk-140-10	1
q-141	chunk-140-11	1
q-141	chunk-140-12	1
q-141	chunk-140-13	1
q-141	chunk-140-14	1
q-141	chunk-140-15	1
q-141	chunk-140-16	1
q-141	chunk-140-17	1
q-141	chunk-140-18	1
q-141	chunk-140-19	1
q-142	chunk-141-00	1
q-142	chunk-141-01	1
q-142	chunk-141-02	1
q-142	chunk-141-03	1
q-142	chunk-141-04	1
q-142	chunk-141-05	1
q-142	chunk-141-06	1
q-142	chunk-141-07	1
q-142	chunk-141-08	1
q-142	chunk-141-09	1
q-142	chunk-141-10	1
q-142	chunk-141-11	1
q-142	chunk-141-12	1
q-142	chunk-141-13	1
q-142	chunk-141-14	1
q-142	chunk-141-15	1
q-142	chunk-141-16	1
q-142	chunk-141-17	1
q-142	chunk-141-18	1
q-142	chunk-141-19	1
q-143	chunk-142-00	1
q-143	chunk-142-01	1
q-143	chunk-142-02	1
q-143	chunk-142-03	1
q-143	chunk-142-04	1
q-143	chunk-142-05	1
q-143	chunk-142-06	1
q-143	chunk-142-07	1
q-143	chunk-142-08	1
q-143	chunk-142-09	1
q-143	chunk-142-10	1
q-143	chunk-142-11	1
q-143	chunk-142-12	1
q-143	chunk-142-13	1
q-143	chunk-142-14	1
q-143	chunk-142-15	1
q-143	chunk-142-16	1
q-143	chunk-142-17	1
q-143	chunk-142-18	1
q-143	chunk-142-19	1
q-144	chunk-143-00	1
q-144	chunk-143-01	1
q-144	chunk-143-02	1
q-144	chunk-143-03	1
q-144	chunk-143-04	1
q-144	chunk-143-05	1
q-144	chunk-143-06	1
q-144	chunk-143-07	1
q-144	chunk-143-08	1
q-144	chunk-143-09	1
q-144	chunk-143-10	1
q-144	chunk-143-11	1
q-144	chunk-143-12	1
q-144	chunk-143-13	1
q-144	chunk-143-14	1
q-144	chunk-143-15	1
q-144	chunk-143-16	1
q-144	chunk-143-17	1
q-144	chunk-143-18	1
q-144	chunk-143-19	1
q-145	chunk-144-00	1
q-145	chunk-144-01	1
q-145	chunk-144-02	1
q-145	chunk-144-03	1
q-145	chunk-144-04	1
q-145	chunk-144-05	1
q-145	chunk-144-06	1
q-145	chunk-144-07	1
q-145	chunk-144-08	1
q-145	chunk-144-09	1
q-145	chunk-144-10	1
q-145	chunk-144-11	1
q-145	chunk-144-12	1
q-145	chunk-144-13	1
q-145	chunk-144-14	1
q-145	chunk-144-15	1
q-145	chunk-144-16	1
q-145	chunk-144-17	1
q-145	chunk-144-18	1
q-145	chunk-144-19	1
q-146	chunk-145-00	1
q-146	chunk-145-01	1
q-146	chunk-145-02	1
q-146	chunk-145-03	1
q-146	chunk-145-04	1
q-146	chunk-145-05	1
q-146	chunk-145-06	1
q-146	chunk-145-07	1
q-146	chunk-145-08	1
q-146	chunk-145-09	1
q-146	chunk-145-10	1
q-146	chunk-145-11	1
q-146	chunk-145-12	1
q-146	chunk-145-13	1
q-146	chunk-145-14	1
q-146	chunk-145-15	1
q-146	chunk-145-16	1
q-146	chunk-145-17	1
q-146	chunk-145-18	1
q-146	chunk-145-19	1
q-147	chunk-146-00	1
q-147	chunk-146-01	1
q-147	chunk-146-02	1
q-147	chunk-146-03	1
q-147	chunk-146-04	1
q-147	chunk-146-05	1
q-147	chunk-146-06	1
q-147	chunk-146-07	1
q-147	chunk-146-08	1
q-147	chunk-146-09	1
q-147	chunk-146-10	1
q-147	chunk-146-11	1
q-147	chunk-146-12	1
q-147	chunk-146-13	1
q-147	chunk-146-14	1
q-147	chunk-146-15	1
q-147	chunk-146-16	1
q-147	chunk-146-17	1
q-147	chunk-146-18	1
q-147	chunk-146-19	1
q-149	chunk-148-00	1
q-149	chunk-148-01	1
q-149	chunk-148-02	1
q-149	chunk-148-03	1
q-149	chunk-148-04	1
q-149	chunk-148-05	1
q-149	chunk-148-06	1
q-149	chunk-148-07	1
q-149	chunk-148-08	1
q-149	chunk-148-09	1
q-149	chunk-148-10	1
q-149	chunk-148-11	1
q-149	chunk-148-12	1
q-149	chunk-148-13	1
q-149	chunk-148-14	1
q-149	chunk-148-15	1
q-149	chunk-148-16	1
q-149	chunk-148-17	1
q-149	chunk-148-18	1
q-149	chunk-148-19	1
q-150	chunk-149-00	1
q-150	chunk-149-01	1
q-150	chunk-149-02	1
q-150	chunk-149-03	1
q-150	chunk-149-04	1
q-150	chunk-149-05	1
q-150	chunk-149-06	1
q-150	chunk-149-07	1
q-150	chunk-149-08	1
q-150	chunk-149-09	1
q-150	chunk-149-10	1
q-150	chunk-149-11	1
q-150	chunk-149-12	1
q-150	chunk-149-13	1
q-150	chunk-149-14	1
q-150	chunk-149-15	1
q-150	chunk-149-16	1
q-150	chunk-149-17	1
q-150	chunk-149-18	1
q-150	chunk-149-19	1
q-151	chunk-150-00	1
q-151	chunk-150-01	1
q-151	chunk-150-02	1
q-151	chunk-150-03	1
q-151	chunk-150-04	1
q-151	chunk-150-05	1
q-151	chunk-150-06	1
q-151	chunk-150-07	1
q-151	chunk-150-08	1
q-151	chunk-150-09	1
q-151	chunk-150-10	1
q-151	chunk-150-11	1
q-151	chunk-150-12	1
q-151	chunk-150-13	1
q-151	chunk-150-14	1
q-151	chunk-150-15	1
q-151	chunk-150-16	1
q-151	chunk-150-17	1
q-151	chunk-150-18	1
q-151	chunk-150-19	1
q-152	chunk-151-00	1
q-152	chunk-151-01	1
q-152	chunk-151-02	1
q-152	chunk-151-03	1
q-152	chunk-151-04	1
q-152	chunk-151-05	1
q-152	chunk-151-06	1
q-152	chunk-151-07	1
q-152	chunk-151-08	1
q-152	chunk-151-09	1
q-152	chunk-151-10	1
q-152	chunk-151-11	1
q-152	chunk-151-12	1
q-152	chunk-151-13	1
q-152	chunk-151-14	1
q-152	chunk-151-15	1
q-152	chunk-151-16	1
q-152	chunk-151-17	1
q-152	chunk-151-18	1
q-152	chunk-151-19	1
q-153	chunk-152-00	1
q-153	chunk-152-01	1
q-153	chunk-152-02	1
q-153	chunk-152-03	1
q-153	chunk-152-04	1
q-153	chunk-152-05	1
q-153	chunk-152-06	1
q-153	chunk-152-07	1
q-153	chunk-152-08	1
q-153	chunk-152-09	1
q-153	chunk-152-10	1
q-153	chunk-152-11	1
q-153	chunk-152-12	1
q-153	chunk-152-13	1
q-153	chunk-152-14	1
q-153	chunk-152-15	1
q-153	chunk-152-16	1
q-153	chunk-152-17	1
q-153	chunk-152-18	1
q-153	chunk-152-19	1
q-154	chunk-153-01	1
q-154	chunk-153-05	1
q-154	chunk-153-09	1
q-154	chunk-153-13	1
q-154	chunk-153-17	1
q-154	chunk-153-21	1
q-154	chunk-153-25	1
q-154	chunk-153-29	1
q-154	chunk-153-33	1
q-154	chunk-153-37	1
q-154	chunk-153-41	1
q-154	chunk-153-45	1
q-154	chunk-153-49	1
q-155	chunk-154-00	1
q-155	chunk-154-01	1
q-155	chunk-154-02	1
q-155	chunk-154-03	1
q-155	chunk-154-04	1
q-155	chunk-154-05	1
q-155	chunk-154-06	1
q-155	chunk-154-07	1
q-155	chunk-154-08	1
q-155	chunk-154-09	1
q-155	chunk-154-10	1
q-155	chunk-154-11	1
q-155	chunk-154-12	1
q-155	chunk-154-13	1
q-155	chunk-154-14	1
q-155	chunk-154-15	1
q-155	chunk-154-16	1
q-155	chunk-154-17	1
q-155	chunk-154-18	1
q-155	chunk-154-19	1
q-156	chunk-155-00	1
q-156	chunk-155-01	1
q-156	chunk-155-02	1
q-156	chunk-155-03	1
q-156	chunk-155-04	1
q-156	chunk-155-05	1
q-156	chunk-155-06	1
q-156	chunk-155-07	1
q-156	chunk-155-08	1
q-156	chunk-155-09	1
q-156	chunk-155-10	1
q-156	chunk-155-11	1
q-156	chunk-155-12	1
q-156	chunk-155-13	1
q-156	chunk-155-14	1
q-156	chunk-155-15	1
q-156	chunk-155-16	1
q-156	chunk-155-17	1
q-156	chunk-155-18	1
q-156	chunk-155-19	1
q-157	chunk-156-00	1
q-157	chunk-156-01	1
q-157	chunk-156-02	1
q-157	chunk-156-03	1
q-157	chunk-156-04	1
q-157	chunk-156-05	1
q-157	chunk-156-06	1
q-157	chunk-156-07	1
q-157	chunk-156-08	1
q-157	chunk-156-09	1
q-157	chunk-156-10	1
q-157	chunk-156-11	1
q-157	chunk-156-12	1
q-157	chunk-156-13	1
q-157	chunk-156-14	1
q-157	chunk-156-15	1
q-157	chunk-156-16	1
q-157	chunk-156-17	1
q-157	chunk-156-18	1
q-157	chunk-156-19	1
q-158	chunk-157-00	1
q-158	chunk-157-01	1
q-158	chunk-157-02	1
q-158	chunk-157-03	1
q-158	chunk-157-04	1
q-158	chunk-157-05	1
q-158	chunk-157-06	1
q-158	chunk-157-07	1
q-158	chunk-157-08	1
q-158	chunk-157-09	1
q-158	chunk-157-10	1
q-158	chunk-157-11	1
q-158	chunk-157-12	1
q-158	chunk-157-13	1
q-158	chunk-157-14	1
q-158	chunk-157-15	1
q-158	chunk-157-16	1
q-158	chunk-157-17	1
q-158	chunk-157-18	1
q-158	chunk-157-19	1
